measurement	processing_type	filename	filepath	direct_sound_arrival_ms	lf_early	lf_late	dr_ratio
4	omni	Earthworks 2-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion4/350ms/Earthworks 2-03_Subj_350ms.wav	2.375			-49.20923152885315
4	omni	Earthworks 3-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion4/350ms/Earthworks 3-03_Subj_350ms.wav	4.375			-48.21091704942883
4	omni	Earthworks 4-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion4/350ms/Earthworks 4-03_Subj_350ms.wav	16.8125			-51.877951887690585
4	omni	Earthworks 5-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion4/350ms/Earthworks 5-03_Subj_350ms.wav	0.20833333333333334			-63.09018662946588
4	omni	Earthworks 6-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion4/350ms/Earthworks 6-03_Subj_350ms.wav	3.0625			-54.64672678426544
4	omni	Earthworks 7-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion4/350ms/Earthworks 7-03_Subj_350ms.wav	5.104166666666667			-49.971794787699146
4	omni	Earthworks 8-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion4/350ms/Earthworks 8-03_Subj_350ms.wav	8.083333333333334			-50.06967889019373
4	omni	Earthworks 9-03_Subj_350ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion4/350ms/Earthworks 9-03_Subj_350ms.wav	2.1458333333333335			-57.480245344155215
4	ambi	Soundfield 2-03_Subj_350ms.wav,Soundfield 4-03_Subj_350ms.wav,Soundfield 3-03_Subj_350ms.wav,Soundfield 1-03_Subj_350ms.wav	Soundfield 2-03_Subj_350ms.wav,Soundfield 4-03_Subj_350ms.wav,Soundfield 3-03_Subj_350ms.wav,Soundfield 1-03_Subj_350ms.wav	19	0.26753199991414794	0.05999479157800083	-59.68094380463953
5	omni	Earthworks 1-03_Subj_100ms.wav	/mnt/Ivan'sDrive/Documents/untref/materias/ima/final/RIRs/subjetivadas/medicion5/100ms/Earthworks 1-03_Subj_100ms.wav	8.958333333333334			-49.34724154227336
